ShowTime,ClickTime,Distance,Clicked
40.35708,41.2742,1.855217,True
42.07448,42.75779,0.4279938,True
43.89048,44.69026,0.785202,True
45.25775,46.09047,10.55971,True
49.12337,49.87431,32.23358,True
52.15668,53.04078,5.260742,True
54.28979,55.09064,5.976318,True
55.32441,56.25658,19.50846,True
0,0,0,False
60.55627,61.35602,0.4201736,True
