ShowTime,ClickTime,Distance,Clicked
0,0,0,False
126.7985,127.733,6.694077,True
128.4487,129.3311,5.251717,True
0,0,0,False
134.6312,135.5492,0.2026596,True
136.4477,137.3811,0.6234665,True
0,0,0,False
143.1813,144.0978,1.578255,True
0,0,0,False
148.3639,149.2974,0.2280502,True
