ShowTime,ClickTime,Distance,Clicked
0,0,0,False
0,0,0,False
0,0,0,False
7.887783,8.787597,5.343842,True
10.77052,11.70415,0.1687698,True
0,0,0,False
15.05375,15.97016,4.089157,True
18.337,19.31983,3.451012,True
0,0,0,False
22.18699,23.18645,1.115807,True
