ShowTime,ClickTime,Distance,Clicked
0,0,0,False
0,0,0,False
0,0,0,False
88.58891,89.43938,1.584633,True
91.78902,92.77232,0.9059296,True
0,0,0,False
0,0,0,False
0,0,0,False
0,0,0,False
0,0,0,False
