ShowTime,ClickTime,Distance,Clicked
212.2357,213.0684,5.80368,True
0,0,0,False
216.1181,217.0845,0.09320831,True
219.485,220.1851,1.572845,True
223.4016,224.2015,0.07927704,True
0,0,0,False
230.4512,231.3007,0.3007584,True
0,0,0,False
234.8511,235.7351,2.447479,True
237.9338,238.817,2.817879,True
