ShowTime,ClickTime,Distance,Clicked
0,0,0,False
80.55875,81.3749,2.19503,True
81.72525,82.67513,2.848541,True
0,0,0,False
0,0,0,False
0,0,0,False
94.40802,95.32426,3.500694,True
97.69067,98.64073,1.876259,True
99.94044,100.924,6.523834,True
101.8579,102.8075,0.6527252,True
