ShowTime,ClickTime,Distance,Clicked
0,0,0,False
200.9873,201.8869,6.116661,True
203.5875,204.4532,3.191971,True
207.4042,208.1369,0.6257706,True
208.4702,209.3203,1.355438,True
209.8867,210.8866,0.8809357,True
0,0,0,False
213.7196,214.7029,0.2583313,True
0,0,0,False
220.8198,221.8191,1.231026,True
