ShowTime,ClickTime,Distance,Clicked
119.9191,120.9191,0.7094574,True
123.7852,124.7019,0.6604691,True
125.0693,126.0692,4.665413,True
128.1687,129.1361,2.213364,True
131.9518,132.7849,0.729393,True
133.3851,134.2185,4.246498,True
0,0,0,False
137.8185,138.6514,0.1319351,True
141.5517,142.4348,3.354202,True
143.5355,144.5341,5.022026,True
