ShowTime,ClickTime,Distance,Clicked
0,0,0,False
0,0,0,False
5.035955,6.002501,1.228882,True
8.452478,9.452394,1.219994,True
0,0,0,False
0,0,0,False
15.98559,16.98558,0.9867554,True
17.13531,18.1022,0.9768753,True
0,0,0,False
0,0,0,False
