ShowTime,ClickTime,Distance,Clicked
0,0,0,False
205.1308,205.9469,8.621368,True
208.8969,209.8966,0.5627518,True
0,0,0,False
215.5463,216.4798,1.735222,True
0,0,0,False
220.2794,221.2463,5.149597,True
221.8294,222.7636,1.206718,True
224.6628,225.5797,3.715179,True
227.8625,228.8625,0.8226852,True
