ShowTime,ClickTime,Distance,Clicked
42.09194,42.81717,12.16512,True
45.96664,46.89959,1.487267,True
0,0,0,False
53.76563,54.7164,0.2979584,True
0,0,0,False
0,0,0,False
60.89978,61.73243,0.6624451,True
0,0,0,False
66.14899,67.13244,2.741074,True
69.51598,70.39877,1.068909,True
