ShowTime,ClickTime,Distance,Clicked
0,0,0,False
128.1619,128.9613,1.477409,True
0,0,0,False
130.9618,131.7282,3.11702,True
0,0,0,False
137.4782,138.4445,5.006256,True
0,0,0,False
141.9784,142.8118,1.631905,True
0,0,0,False
0,0,0,False
