ShowTime,ClickTime,Distance,Clicked
202.0554,202.8054,8.065262,True
0,0,0,False
0,0,0,False
0,0,0,False
0,0,0,False
0,0,0,False
0,0,0,False
0,0,0,False
224.2547,225.171,1.161064,True
225.9047,226.8702,1.586929,True
