ShowTime,ClickTime,Distance,Clicked
0,0,0,False
42.16605,43.13184,0.7844467,True
0,0,0,False
49.33133,50.26489,0.3494949,True
0,0,0,False
0,0,0,False
0,0,0,False
0,0,0,False
0,0,0,False
0,0,0,False
