ShowTime,ClickTime,Distance,Clicked
0,0,0,False
167.0004,167.9337,1.369431,True
170.5163,171.5,0.6074982,True
173.1173,173.9667,4.25927,True
177.0161,177.9658,1.380066,True
0,0,0,False
0,0,0,False
181.7832,182.6826,7.300476,True
0,0,0,False
0,0,0,False
