ShowTime,ClickTime,Distance,Clicked
84.47343,85.30598,3.930351,True
0,0,0,False
89.28948,90.20564,0.4298859,True
0,0,0,False
0,0,0,False
95.53889,96.53873,3.053604,True
0,0,0,False
101.9224,102.7554,0.9888382,True
0,0,0,False
0,0,0,False
