ShowTime,ClickTime,Distance,Clicked
195.5483,196.2822,0.01411438,True
198.2655,199.1322,0.3159027,True
201.598,202.5147,3.573662,True
0,0,0,False
205.6814,206.5655,1.90271,True
208.2485,209.1817,3.085236,True
0,0,0,False
213.2316,214.1489,0.5293655,True
216.665,217.5312,1.87513,True
0,0,0,False
