ShowTime,ClickTime,Distance,Clicked
0.02,0.9715389,2.151665,True
0,0,0,False
0,0,0,False
9.071123,10.00465,1.808662,True
12.25528,13.12092,0.1084595,True
14.50516,15.32111,0.7947769,True
0,0,0,False
21.93782,22.88796,1.45607,True
23.32112,24.30415,5.900948,True
24.60464,25.55416,0.5307083,True
