ShowTime,ClickTime,Distance,Clicked
151.0559,151.9229,5.369667,True
153.4902,154.3059,5.25209,True
155.4735,156.2736,1.395706,True
0,0,0,False
160.8062,161.7054,6.577019,True
162.6232,163.4055,2.559967,True
164.8393,165.5722,3.240402,True
167.0727,167.822,4.962006,True
168.8725,169.722,26.77008,True
171.3884,172.3053,6.905205,True
