ShowTime,ClickTime,Distance,Clicked
40.56461,41.49825,3.672195,True
43.5315,44.24758,23.05194,True
45.16431,45.98052,3.699181,True
0,0,0,False
50.09747,51.06382,2.750168,True
52.2142,53.16413,18.13766,True
55.08016,55.99699,3.184456,True
0,0,0,False
0,0,0,False
61.3809,62.2469,17.08646,True
