ShowTime,ClickTime,Distance,Clicked
157.5078,158.374,0.09660339,True
161.0075,161.8245,1.290138,True
162.3582,163.1738,2.198151,True
166.1574,167.1573,6.921333,True
0,0,0,False
171.8571,172.6236,7.101891,True
0,0,0,False
175.9739,176.8733,4.490273,True
179.5417,180.3064,11.89314,True
181.0906,181.9237,14.37294,True
