ShowTime,ClickTime,Distance,Clicked
77.97159,78.87113,3.297394,True
0,0,0,False
0,0,0,False
83.97196,84.77129,10.61522,True
87.80436,88.55418,5.832787,True
0,0,0,False
0,0,0,False
95.98739,96.67089,0.99823,True
98.77139,99.60403,5.73539,True
100.7872,101.687,3.656189,True
