ShowTime,ClickTime,Distance,Clicked
0,0,0,False
42.8207,43.63738,4.636162,True
0,0,0,False
46.52149,47.37048,0.3568802,True
50.37038,51.28706,15.6125,True
0,0,0,False
55.30347,56.27036,2.06218,True
58.48695,59.37084,2.363441,True
0,0,0,False
0,0,0,False
