ShowTime,ClickTime,Distance,Clicked
0,0,0,False
0,0,0,False
0,0,0,False
0,0,0,False
8.235273,9.118776,0.2111893,True
9.768011,10.6849,0.225769,True
13.3344,14.20128,0.3614044,True
0,0,0,False
0,0,0,False
0,0,0,False
