ShowTime,ClickTime,Distance,Clicked
0,0,0,False
155.8048,156.3536,21.22009,True
159.4868,160.3033,1.382477,True
160.5039,161.0383,11.57925,True
161.8032,162.8031,12.8321,True
164.6193,165.4532,5.268806,True
0,0,0,False
169.8362,170.6527,2.081253,True
173.6193,174.4529,0.4620438,True
176.8033,177.6866,8.596245,True
