ShowTime,ClickTime,Distance,Clicked
0,0,0,False
80.75032,81.73271,1.575218,True
82.54903,83.21609,4.741554,True
84.66547,85.26575,0.1766434,True
86.98241,87.73209,5.308937,True
0,0,0,False
92.13203,92.93201,3.342255,True
94.11503,94.76536,15.14355,True
95.43186,96.24876,6.837723,True
99.36625,100.3316,3.341949,True
