ShowTime,ClickTime,Distance,Clicked
0,0,0,False
201.4503,202.2833,3.029457,True
204.7498,205.6664,1.507935,True
0,0,0,False
0,0,0,False
209.8668,210.7334,4.163597,True
211.2831,212.2337,1.456718,True
212.5339,213.4661,27.61482,True
214.8664,215.7162,0.690361,True
218.2827,219.2495,1.849525,True
