ShowTime,ClickTime,Distance,Clicked
0.02,0.8366553,1.667915,True
0,0,0,False
0,0,0,False
0,0,0,False
0,0,0,False
0,0,0,False
0,0,0,False
0,0,0,False
0,0,0,False
0,0,0,False
