ShowTime,ClickTime,Distance,Clicked
116.3599,117.2705,3.176193,True
119.1504,120.1343,26.23612,True
120.9503,121.7998,7.344368,True
0,0,0,False
0,0,0,False
0,0,0,False
133.9965,134.824,8.135315,True
0,0,0,False
0,0,0,False
0,0,0,False
