ShowTime,ClickTime,Distance,Clicked
0,0,0,False
167.4012,168.151,10.88555,True
170.0347,170.8852,11.78761,True
173.6841,174.4674,3.930023,True
176.6504,177.3507,14.40978,True
179.5368,180.5008,2.664963,True
0,0,0,False
185.3168,186.267,0.6407852,True
0,0,0,False
0,0,0,False
