ShowTime,ClickTime,Distance,Clicked
39.08333,39.89976,7.923897,True
0,0,0,False
44.0159,44.69935,30.9214,True
46.01593,46.88247,12.08749,True
49.7658,50.58255,4.367943,True
52.16621,52.99923,12.03863,True
54.84866,55.64833,29.38223,True
58.18227,58.91581,1.993782,True
60.28202,61.16507,7.598351,True
61.48227,62.29958,0.7369232,True
