ShowTime,ClickTime,Distance,Clicked
0,0,0,False
0,0,0,False
209.7086,210.4249,8.568878,True
0,0,0,False
0,0,0,False
219.1749,220.0744,2.172501,True
0,0,0,False
0,0,0,False
0,0,0,False
227.6406,228.4743,2.437691,True
