ShowTime,ClickTime,Distance,Clicked
124.3441,125.1761,11.47188,True
127.5262,128.4264,0.07221985,True
130.1922,131.1597,4.279053,True
0,0,0,False
0,0,0,False
0,0,0,False
142.4922,143.3758,1.765228,True
0,0,0,False
0,0,0,False
0,0,0,False
