ShowTime,ClickTime,Distance,Clicked
85.0404,85.95773,7.466187,True
0,0,0,False
92.29076,93.29052,1.014282,True
0,0,0,False
0,0,0,False
99.70686,100.4905,1.050819,True
101.3405,102.307,0.3139954,True
0,0,0,False
104.9232,105.8731,2.234734,True
106.2732,107.1575,0.2798309,True
