ShowTime,ClickTime,Distance,Clicked
0,0,0,False
0,0,0,False
3.421297,4.404088,0.922493,True
7.22067,8.154641,0.4848709,True
0,0,0,False
0,0,0,False
0,0,0,False
0,0,0,False
0,0,0,False
0,0,0,False
