ShowTime,ClickTime,Distance,Clicked
0,0,0,False
158.6685,159.3513,35.19337,True
160.3017,161.0847,13.8202,True
162.0183,162.9348,9.272392,True
163.9359,164.8016,2.737274,True
166.4017,166.9845,12.41362,True
169.2515,169.9011,25.71244,True
173.1181,173.9009,4.730125,True
0,0,0,False
0,0,0,False
