ShowTime,ClickTime,Distance,Clicked
121.283,122.1326,19.80693,True
122.9999,123.6831,0.1655273,True
124.1664,125.0328,19.83628,True
0,0,0,False
129.3325,130.1663,2.307404,True
130.3505,131.1658,10.47565,True
132.4329,133.2155,3.613625,True
0,0,0,False
136.483,137.1161,11.10156,True
138.9323,139.5656,9.53582,True
