ShowTime,ClickTime,Distance,Clicked
0,0,0,False
3.552597,4.401661,3.556686,True
0,0,0,False
8.685196,9.585155,10.32898,True
12.43588,13.18478,9.594398,True
15.3518,16.1848,29.99751,True
16.90186,17.8678,20.13126,True
18.60212,19.45125,7.842339,True
21.45101,22.40066,0.872551,True
23.73485,24.45146,25.46255,True
