ShowTime,ClickTime,Distance,Clicked
78.15256,79.13538,3.7565,True
0,0,0,False
85.21916,86.15169,0.05179596,True
0,0,0,False
0,0,0,False
0,0,0,False
0,0,0,False
0,0,0,False
100.6345,101.6011,1.611275,True
104.4015,105.301,1.214417,True
