ShowTime,ClickTime,Distance,Clicked
167.2476,168.1308,3.151115,True
169.6811,170.5973,21.86113,True
0,0,0,False
173.6141,174.2478,0.4674149,True
175.1312,175.8306,3.349167,True
178.5473,179.4642,3.170151,True
0,0,0,False
0,0,0,False
184.3971,185.2308,9.675369,True
187.7309,188.5134,3.472122,True
