ShowTime,ClickTime,Distance,Clicked
0,0,0,False
86.85841,87.50723,2.891861,True
0,0,0,False
90.22572,91.04067,12.4586,True
0,0,0,False
95.82424,96.72406,3.748352,True
99.39019,100.2572,7.685013,True
0,0,0,False
103.5235,104.4066,8.642334,True
0,0,0,False
