ShowTime,ClickTime,Distance,Clicked
0,0,0,False
0,0,0,False
0,0,0,False
50.09988,50.98293,2.165421,True
0,0,0,False
55.33315,56.29934,3.785896,True
0,0,0,False
62.13325,63.01585,4.347107,True
66.04916,67.01592,8.51786,True
67.93239,68.83217,0.1601334,True
