ShowTime,ClickTime,Distance,Clicked
124.4673,125.3667,4.542824,True
128.2339,129.1003,8.51786,True
131.9504,132.8496,10.36423,True
135.6665,136.4496,3.470291,True
0,0,0,False
139.4331,140.4001,0.1687851,True
0,0,0,False
0,0,0,False
0,0,0,False
0,0,0,False
