ShowTime,ClickTime,Distance,Clicked
160.8967,161.8298,18.16631,True
162.0296,162.8796,11.14887,True
163.0802,163.8789,2.020416,True
164.8628,165.546,5.530174,True
168.6789,169.462,2.843048,True
170.4788,171.2289,16.61658,True
0,0,0,False
0,0,0,False
174.7131,175.5623,6.721245,True
0,0,0,False
