ShowTime,ClickTime,Distance,Clicked
194.2271,194.9906,3.32045,True
196.4735,197.4405,3.376144,True
0,0,0,False
200.3241,201.2739,2.071594,True
203.1235,203.9744,10.67973,True
0,0,0,False
0,0,0,False
210.56,211.4734,5.966064,True
0,0,0,False
214.6396,215.4905,8.036354,True
