ShowTime,ClickTime,Distance,Clicked
120.292,121.0417,4.28994,True
0,0,0,False
0,0,0,False
0,0,0,False
131.6248,132.4907,4.057106,True
135.2242,136.1906,5.608917,True
0,0,0,False
0,0,0,False
140.5243,141.4581,15.68373,True
143.857,144.6403,10.61626,True
