ShowTime,ClickTime,Distance,Clicked
0,0,0,False
0,0,0,False
0,0,0,False
4.903867,5.854146,6.245285,True
0,0,0,False
11.43697,12.38709,3.545609,True
0,0,0,False
16.83691,17.70356,1.599724,True
0,0,0,False
21.83627,22.78661,2.943932,True
